index,Tanggal,Username,Text,Text_Clean_Sambung,text_english
1361,2022-10-31 08:05:59+00:00,yoseets,wktu itu berhenti mendadak pas awal covid sih diumur taun 15 taun terapi krn tempat terapi nya tutup skrg sih udah buka lagi di klinik rhe pramuka skrg anak saya umur taun udah lancar ngomong sama cerita cuma masih rada cadel anaknya aktif kah kak,waktu  berhenti mendadak pas awal covid diumur taun 15 taun terapi karena  tempat terapi tutup sekarang  sudah  buka klinik rhe pramuka sekarang  anak saya umur taun sudah  lancar bicara  sama cerita cuma masih agak  cadel anaknya aktif kak,when it stopped suddenly at the start of covid at the age of 15 years of therapy because the therapy place was closed now the rhe pramuka clinic has opened now my child is 10 years old and is fluent in talking to stories but still a bit slurred the child is active sis
1362,2022-10-31 08:05:26+00:00,JayaKatwang15,mari kita patuhi protokol kesehatan dimanapun kita berada sehingga dapat meminimalisir penularan virus covid-19 sehingga indonesia dapat segera pulih dari pandemi,kita patuhi protokol kesehatan dimanapun kita berada dapat meminimalisir penularan virus covid-19 indonesia dapat segera pulih pandemi,We comply with health protocols wherever we are to minimize the transmission of the Covid-19 virus. Indonesia can quickly recover from the pandemic
1363,2022-10-31 08:04:14+00:00,labklinikkf,meski begitu yuk tetap waspada dengan terapkan protokol kesehatan ketat seperti memakai masker hindari kerumunan dan rutin cuci tangan pakai sabun segera lakukan testing apabila mengalami tanda  gejala covid-19 semoga sehat selalu,meski begitu yuk tetap waspada terapkan protokol kesehatan ketat memakai masker hindari kerumunan rutin cuci tangan pakai sabun segera lakukan testing apabila mengalami tanda gejala covid-19 semoga sehat selalu,"Even so, let&#39;s stay vigilant, apply strict health protocols, wear masks, avoid crowds, wash your hands regularly with soap, immediately do testing if you experience signs of symptoms of Covid-19, I hope you are always healthy"
1364,2022-10-31 08:03:44+00:00,mat4g13,rt  orang ramai dinasihatkan untuk terus berwaspada terhadap penularan covid-19 dalam fasa peralihan ke endemik ini pemakaian pelitup muka adalah antara langkah pencegahan yang dapat mengurangkan penularan virus itu terutamanya di,orang ramai dinasihatkan terus berwaspada penularan covid-19 fasa peralihan endemik pemakaian pelitup muka langkah pencegahan dapat mengurangkan penularan virus terutamanya,"the public is advised to remain alert to the spread of covid-19, the transition phase of the endemic, the use of face masks, preventive measures can reduce the spread of the virus, especially"
1365,2022-10-31 08:02:58+00:00,Adribarza2,di tambah lagi covid belum hilang banhkan korban cendrung meningkat dari data satgas,tambah covid belum hilang banhkan korban cendrung meningkat data satgas,adding that covid has not disappeared even though the number of victims tends to increase in data from the task force
1366,2022-10-31 08:02:07+00:00,anisfrhnaaaa,tengah jauh macam ni pastu suami pulak demam plus kena covid,tengah jauh macam ini  pastu suami pulak demam plus kena covid,"in the middle of a long distance like this, my husband has a fever plus he has covid"
1367,2022-10-31 08:02:05+00:00,kompascom,kepala dinas kesehatan dki jakarta widyastuti angkat bicara terkait keluhan warga seputar pendaftaran vaksinasi covid-19 via aplikasi jaki,kepala dinas kesehatan dki jakarta widyastuti angkat bicara terkait keluhan warga seputar pendaftaran vaksinasi covid-19 via aplikasi jaki,"the head of the DKI Jakarta Health Office, Widyastuti, spoke about complaints from residents regarding the registration of the Covid-19 vaccination via the Jaki application"
1368,2022-10-31 08:01:55+00:00,eieijustin,yang ngomong long covid itu bohongan sini gue injek lu gatau aja gmn rasanya napas pendek bahkan buat nyanyi aja susah,bicara  long covid bohongan sini saya  injek kamu  tidak tahu saja  bagaimana  rasanya nafas  pendek bahkan buat nyanyi saja  susah,"talking about long covid lying here, I&#39;ll inject you. You don&#39;t even know what it&#39;s like to take a short breath, even if it&#39;s hard to sing"
1369,2022-10-31 08:01:54+00:00,jia_shahril,ye wehh samaa aku sebelum covid memng dah selalu lupa tpi lepas covid lagilah teruk penyakit lupa aku,ye wehh samaa saya covid memng sudah  selalu lupa tapi  lepas covid lagilah teruk penyakit lupa saya,"Yes, it&#39;s the same as me. I always forget about covid, but after covid, my forgetfulness is worse"
1370,2022-10-31 08:00:36+00:00,abcaustralia_id,segerombolan orang berhamburan keluar dari salah satu pabrik iphone terbesar di china setelah diketahui ada wabah penularan covid-19,segerombolan orang berhamburan keluar salah satu pabrik iphone terbesar china setelah diketahui wabah penularan covid-19,a group of people rushed out of one of China&#39;s largest iphone factories after the outbreak of the covid-19 was discovered
1371,2022-10-31 07:59:30+00:00,MachfudzMuhamad,aku ga tau rasanya soalnya angkatan covid,saya tidak  tahu  rasanya soalnya angkatan covid,I don&#39;t know the taste because of the covid force
1372,2022-10-31 07:59:16+00:00,Juna401,ya iyalah orang yg miskin dan nganggur udah pada gugur karena covid dan kelaparan,iyalah orang miskin nganggur sudah  gugur covid kelaparan,"yes, the unemployed poor have died from hunger"
1373,2022-10-31 07:59:08+00:00,rcoaimn,dari jaman pospos nendang seniornya sendiri sampe covid udah kelar alurnya gak pernah berubah,jaman pospos nendang seniornya sendiri covid sudah  selesai  alurnya tidak  pernah berubah,"During the post post period, kicking the seniors themselves, Covid, was over, the flow never changed"
1374,2022-10-31 07:57:53+00:00,NKRItangguh84,pa salah satu saksi yg brani brbicara apa adanya tentang sosok pa yg memimpin negara ini saat menghadapi ujian berat disaat covid melanda indonesia dgn tenang  sabar beliau memimpin kita smau menghadapi itu smau smpe dgn skrng apa bukti itu blm cukup drun ,pa salah satu saksi berani  brbicara apa adanya sosok pa memimpin negara menghadapi ujian berat disaat covid melanda indonesia dengan  tenang sabar beliau memimpin kita smau menghadapi smau sampai  dengan  sekarang  apa bukti belum  cukup drun,"sir, one of the witnesses dares to speak frankly, pa."
1375,2022-10-31 07:57:28+00:00,dailyrindu,dah ketemuuuuu aku jadinya bahas dampak covid bagi pesantren,sudah  ketemuuuuu saya jadinya bahas dampak covid pesantren,"I&#39;ve met, so I discussed the impact of the Islamic boarding school"
1376,2022-10-31 07:56:50+00:00,agisyangntuh,kalau misal lo bingung itu hijab sumbernya banyak gak kalau covid larena umum banget itu mau dibahas aspeknya apa dan dari segi apa kalau kdrt iji kan masalah struktual lo bisa jelasin kenapa masalah ini susah buat dilaporin dan penangananya apa berdasarkan data terkait,misal kamu  bingung hijab sumbernya banyak tidak  covid larena umum sekali  mau dibahas aspeknya apa segi apa kdrt iji kan masalah struktual kamu  bisa jelasin masalah susah buat dilaporin penangananya apa berdasarkan data terkait,"For example, if you are confused about the hijab, there are many sources, not Covid, because it is very general, I want to discuss the aspects, what aspects of the relationship, right? Can you explain the problems that are difficult to report, how to handle them, based on related data"
1377,2022-10-31 07:56:48+00:00,evelynmcu,dok serously tanpa covid pun itu orang2 udah kegencet ampe ga bisa napas dok yo wong ngomong jangan asal apalagi ga ada bukti ilmiahnya,dok serously tanpa covid orang2 sudah  kegencet ampe tidak  bisa nafas  dok yo wong bicara  jangan asal tidak  bukti ilmiahnya,"doc, serously, without Covid, people are already squashed until they can&#39;t breathe, doc, don&#39;t talk as long as there&#39;s no scientific evidence"
1378,2022-10-31 07:56:30+00:00,korantempo,setelah berlalunya puncak pandemi covid-19 lomba lari maraton kian marak sepanjang bulan ini saja ada sedikitnya lomba lari jarak jauh yang diselenggarakan dari di banten hingga sulawesi selatan,setelah berlalunya puncak pandemi covid-19 lomba lari maraton kian marak sepanjang bulan sedikitnya lomba lari jarak jauh diselenggarakan banten hingga sulawesi selatan,"after the peak of the covid-19 pandemic has passed, marathon running has become increasingly popular throughout the month, at least long-distance races are being held in banten to south sulawesi"
1379,2022-10-31 07:56:19+00:00,ResaniMelissa,jokowi berhasil tangani kasus covid di dki jakarta dan seluruh indonesia dengan baik skrg buat pabriknya lebih keren,jokowi berhasil tangani kasus covid dki jakarta seluruh indonesia baik sekarang  buat pabriknya lebih keren,"Jokowi has managed to handle the Covid-19 cases in Jakarta throughout Indonesia, it&#39;s good now, making the factory cooler"
1380,2022-10-31 07:56:16+00:00,ihugbbb,magazine chn kepending semua shippingnya krn covid disana lagi naik hshshs ',magazine chn kepending semua shippingnya karena  covid disana naik hshshs ',"magazine, chan, all the shipping is urgent because of covid there is an increase in hshshs&#39;"
1381,2022-10-31 07:56:13+00:00,frhaaaan,itu tuh masih pake kuota covid soalnya kuota kemarin ini cmn  yg berangkat jadi itu sistemnya yg blm update cb tanya kemenag kuotanya sudah mulai normal kok insyaallah apalagi ntar di adain cadangan lg kuota,masih pakai  kuota covid soalnya kuota kemarin hanya  berangkat sistemnya belum  update coba  tanya kemenag kuotanya mulai normal kok insyaallah nanti  adain cadangan lagi  kuota,"I&#39;m still using the Covid quota, because yesterday&#39;s quota only left, the system hasn&#39;t been updated, try asking the Ministry of Religion, how come the quota is starting to normal, God willing, there will be a backup quota again"
1382,2022-10-31 07:54:56+00:00,Zakaria52683988,ternyata obat anak anak lebih berbayaha dari pada vaksin covid buatan lokal bezat bener,ternyata obat anak anak lebih berbayaha vaksin covid buatan lokal bezat benar ,"it turns out that children&#39;s medicines are more dangerous, locally made covid vaccines are really good"
1383,2022-10-31 07:54:03+00:00,seBALIKPAPAN,terbaru kasus covid-19 di balikpapan kembali melonjak didominasi pekerja,terbaru kasus covid-19 balikpapan melonjak didominasi pekerja,"The latest cases of Covid-19 in Balikpapan have soared, dominated by workers"
1384,2022-10-31 07:53:42+00:00,beradaptasii,pas ker covid rame kamari ge urg minat soalna pas covid kamari ker turun jatoh harga motor mobil seken aveo nu harga mulus orian ge aya bahela nu ngajual pas ningali yutub tejadi sieun,pas ker covid ramai  kamari ge urg minat soalna pas covid kamari ker turun jatuh  harga motor mobil seken aveo nu harga mulus orian ge aya bahela nu ngajual pas ningali yutub tejadi sieun,"after covid, there are many people yesterday, I&#39;m interested in the question, after covid yesterday, the price of motorbikes, cars like Aveo, the price is smooth, there is no one selling it, when I saw YouTube, I was scared"
1385,2022-10-31 07:53:27+00:00,mediaindonesia,menkumham second home visa potensial buka lapangan kerja yasonna meyakini kebijakan visa rumah kedua dapat membantu pemulihan ekonomi di indonesia setelah terdampak krisis kesehatan akibat pandemi covid-19,menkumham second home visa potensial buka lapangan kerja yasonna meyakini kebijakan visa rumah kedua dapat membantu pemulihan ekonomi indonesia setelah terdampak krisis kesehatan akibat pandemi covid-19,menkumham second home visa has the potential to open jobs Yasonna believes the second home visa policy can help Indonesia&#39;s economic recovery after being affected by the health crisis due to the co-19 pandemic
1386,2022-10-31 07:53:08+00:00,yeeunohyeeun,benerrr jadi serba salah serem bgt deh ya tahun2 sblmnya banyak yg meninggal krn covid thn ini ya yg rusuh tragedi tak terduga trs musibah aduuh,benerrr serba salah seram  sangat  deh tahun2 sblmnya banyak meninggal karena  covid tahun  rusuh tragedi tak terduga terus  musibah aduuh,"it&#39;s true that everything went wrong, it was really scary, in the previous years, many died because of Covid, the year was chaotic, unexpected tragedies continued to be unfortunate, ouch"
1387,2022-10-31 07:53:05+00:00,Honeyda14,lho gimana sih dok kok malah nyalahin kopit knp ga adain studi/riset pasca vaksin covid secara vaksinnya blm sampai tahap akhir uji klinis artikel2 dr ln byk yg blg efek vaksin spt yg dokter sebutkan,lho gimana dok kok malah nyalahin kopit kenapa  tidak  adain studi/riset pasca vaksin covid vaksinnya belum  tahap akhir uji klinis artikel2 dari  ln banyak  bilang  efek vaksin seperti  dokter sebutkan,"you know, how come it&#39;s actually blaming the copit, why aren&#39;t there studies/research after the Covid vaccine, the vaccine isn&#39;t in the final stage of clinical trials, articles from other countries say a lot about the effects of vaccines like the doctor mentioned"
1388,2022-10-31 07:52:50+00:00,jarwo_ae,penyintas covid apaan dok,penyintas covid apaan dok,what are covid survivors doc
1389,2022-10-31 07:52:44+00:00,loneromelas,mudah lupa tpi sblum covid pun mmng dh pelupatpi mostly cepat letih even buat kerja bnyk pun,mudah lupa tapi  sblum covid mmng deh  pelupatpi mostly cepat letih even buat kerja banyak ,it&#39;s easy to forget but before covid it was my fault that I mostly got tired quickly even if I did a lot of work
1390,2022-10-31 07:52:34+00:00,ManojSh32255045,covid main behari janta ka kya hawk kiya sabnae tv pe dekha tumnae to gas ki bhi black marketng suru kar di,covid main behari janta ka kya hawk kiya sabnae tv pe dekha tumnae to gas ki bhi black marketng suru kar,covid main behari janta ka kya hawk kiya sabnae tv pe dekha tumnae to gas ki bhi black marketng suru kar
