Tanggal,Username,Text
2022-10-31 10:00:00+00:00,tvstvmy,"#MalaysiaDecides | BKSS ringankan beban rakyat

Menurut Menteri Kanan Kerja Raya, Dato Sri Fadillah Yusof, kerajaan GPS merupakan satu-satunya kerajaan negeri yang menyediakan bantuan serta sokongan bagi mereka yang terkesan akibat penularan Covid-19.

#TVS122 #TVSNews https://t.co/ofR9EuOwdg"
2022-10-31 09:59:42+00:00,ppid_purwakarta,"Sampurasun #sobatnet istimewa.. 
Berikut ini kami informasikan update terbaru penanganan pencegahan Covid-19 di Purwakarta. Senin, 31/10/2022
https://t.co/MNjIyfZQ5P 

#PurwakartaLawanCovid19
#DiskominfoPurwakarta 
#Purwakarta 
#JawaBarat https://t.co/V7eDc68lDx"
2022-10-31 09:59:13+00:00,sipalingyadhi,"Konteksnya beda lah. Agustus 2021 itu kemungkinan besar BSU yang dimaksud itu BSU COVID ..

Emang gede itu kan bantuannya makanya kalo mau diratain semua dapet ya bakal gede. 

Terus kenapa harus diratain juga sih sebenernya? Ya biar aja yg dpt ya dpt yg nggak ya nggak.i https://t.co/VhMzfmiEug"
2022-10-31 09:59:01+00:00,virtuouslyours,ap ni covid xbb
2022-10-31 09:58:59+00:00,rsrissa_,@tikasyzn Budak uni ramai kena covid. I pun cuak ni nak gi kampus hari2
2022-10-31 09:58:27+00:00,UwaisAl11991410,"Kini360: KJ: Calon positif Covid-19 perlu asingkan diri ketika kempen https://t.co/pEng75PnGc
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal"
2022-10-31 09:57:53+00:00,fateh_zakaria,"The replies are all trashy. Variant XBB ni hit singapore and indonesia too. Ingat Covid ni macam hang benak ka, depa sentiasa duk evolve https://t.co/NmVr7eyCyE"
2022-10-31 09:57:32+00:00,PHKerajaanGagal,"Kini360: KJ: Calon positif Covid-19 perlu asingkan diri ketika kempen https://t.co/3uh27obYTf
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal"
2022-10-31 09:57:30+00:00,nyet_nyetz,ya gimana yaa... rata2nya cuma 78 ituloh. dibilang efek long covid malah poksan paksin. halah 🤯
2022-10-31 09:57:26+00:00,MrOngDedy,"Selama 3 minggu ga di rumah, ternyata turun 3kg. Selama di cruise gue makannya banyak sekali. Pas di Bangkok, sempet covid dan ga napsu makan, trus ngemilnya buah.

Wajar. 😂"
2022-10-31 09:57:01+00:00,willyrwijaya,@nzfsyh Covid nes berkerumun siah
2022-10-31 09:56:49+00:00,hiispring,"@lightfurriezzz Ngeliat dr luar gangnya aja udah undur diri deh klo gue, kapan2 aja pas agak sepi. 
Mana keamanannya kan kurang kan. Harusnya pihak keamanan jg bisa antisipasi sih, kan udah tau itu tuh bakal rame bgt gitu kan apalagi abis covid.Kyk yg di shibuya itu rame tp banyak polisi jg jaga"
2022-10-31 09:56:29+00:00,PolsekSeberida,"Himbaun Patuhi Protokol Kesehatan

Himbauan terkait pendisiplinan masyarakat dalam rangka adaptasi kebiasaan baru guna mencegah penyebaran covid-19. 

@divisihumaspolri @humaspolda_riau @polisi_indonesia @tribratanewscom @halo_polisi @polisi_ku @tribratanewscom @berita_tribrata https://t.co/98td4G5cGC"
2022-10-31 09:56:14+00:00,splnlytm,"siapa yang merasa tenggorokan sangat gatal, batuk batuk, pilek, dan kepala mau pecah apakah ini gejala brand new covid"
2022-10-31 09:56:13+00:00,hhhusnasss,Apa benda punya bodo la dia ni cakap kalau demam biasa pun test covid still positive sebab dia dah 3 kali demam test positive. Tu kau covid la bodoh bukannya ada syarat covid happened one time je tak faham aku.
2022-10-31 09:55:16+00:00,Jakaasaepuloh,"kadang suka envy sama yang wisuda sekarang, bisa euforia bisa foto studio bisa jalan jalan, yang angkatan covid cuma bisa olohok depan laptop, pas beres udah deh ganti baju dan diem lagi dirumah. malah langsung rebahan ajaa kaya kenang kenangan nya teh ga ada gituuuuh 🫣😁"
2022-10-31 09:55:00+00:00,mxrshit_,@milanicki_ @fidyfir @sembangggg @abdulhadiawang Dan... Aku tambah lagi inflasi zaman PHancing tak seteruk lepas kena covid. Aku suspek ada buih dalam otak kau yang kurang cerdik ni.
2022-10-31 09:54:00+00:00,myedisi9,"PRU15 : Calon positif COVID-19 perlu ambil langkah keselamatan kesihatan
@sprgovmy @KKMPutrajaya @Khairykj https://t.co/1wvJKveYQo via @myedisi9"
2022-10-31 09:53:34+00:00,NovendraYadi,"Walau Sudah Vaksin
Ingat Covid-19 Belum Berakhir 

Ayoo....
Selalu patuhi 5M :
1. Memakai Masker
2. Mencuci Tangan
3. Menjaga Jarak
4. Menghindari Kerumunan
5. Membatasi Mobilitas https://t.co/Ys9b0OrRYD"
2022-10-31 09:52:07+00:00,fenijulianti,Dalam beberapa tahun terakhir kayanya ini sakit paling parah setelah covid kemarin..
2022-10-31 09:52:01+00:00,herman__joseph,"Update COVID-19: 31 Oktober 2022 Kasus COVID-19 bertambah 2.457 dan 34 Meninggal

https://t.co/FuVad3dum4"
2022-10-31 09:51:32+00:00,jakartadaily_in,Puan: Euforia Kerumuman Massa Pasca-Covid Harus Jadi Perhatian https://t.co/t5f7NoYsqZ
2022-10-31 09:50:54+00:00,afqhnadiahh,semalam mimpi kena covid 😭 https://t.co/XB5LRnQ8x7
2022-10-31 09:50:14+00:00,angganuganga,@FOODFESS2 dalgona. ampe covid ilang juga mager bgt harus nyobain
2022-10-31 09:49:49+00:00,cikharneyy,Aku dh nmpk dua klinik dh start susun kerusi dekat luar.. msti sebb kes covid dh naik
2022-10-31 09:49:41+00:00,Vistaaaaaa_,"@ArrchZhen Nggregesi kok meh setengah musim kak, ngalah2i keno covid 🙏"
2022-10-31 09:49:41+00:00,Nott_Pressed,"Gagal Ginjal akut pada anak tidak terkait vaksin covid-19

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/qeP80Y4MpK"
2022-10-31 09:49:34+00:00,ffyiEXO,Reason i bought an Iphone sebabnya bila g concert kot la the boys ambik phone i and rakam mcm nie…pastu covid berpanjangan 🙃 whos the clown? Me! https://t.co/3rWemVL2d9
2022-10-31 09:49:30+00:00,Nott_Pressed,"Gagal Ginjal akut pada anak tidak terkait vaksin covid-19

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/WtkbRbLwiW"
2022-10-31 09:49:29+00:00,Nott_Pressed,"Gagal Ginjal akut pada anak tidak terkait vaksin covid-19

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/4o6cUbHy9i"
2022-10-31 09:48:42+00:00,keluargamy_,"Dua Kematian Terbaharu, Malaysia Berdepan Gelombang Covid-19 Omicron XBB. Kita Masih Belum Menang https://t.co/yx70mzwArd 

#keluargamag #keluarga #parenting #covid #COVID19"
2022-10-31 09:47:43+00:00,djazayerea,"🇩🇿🇩🇿✈️
Argelia ya no pide ni PCR ni pasaporte covid 🙏🏻🙏🏻🙏🏻🙏🏻 https://t.co/OnXF7NnUg0"
2022-10-31 09:47:29+00:00,detikHealth,"Jumlah kasus positif COVID-19 bertambah 2.457, Senin (31/10/2022). Sementara itu, pasien sembuh bertambah 2.309 kasus, meninggal bertambah 34 kasus.  https://t.co/OcKDAKzhWw"
2022-10-31 09:46:32+00:00,soloposdotcom,"Sempat Kosong, Karanganyar Dapat Tambahan 1.002 Dosis Vaksin Covid-19 https://t.co/MYOhFGhNvV"
2022-10-31 09:45:31+00:00,NorFatihahAziz,"Kali kedua tewas dgn covid 🙃 nasib baik tak seteruk dulu.. yg peliknya simptom baru muncul pg td masa nk pegi keje, padahal tiga hr straight ni aku duduk rmh je tk gi mana2.. hurmmm"
2022-10-31 09:45:23+00:00,liputan6dotcom,"Sejak dulu, Itaewon menjadi tempat populer pelaksanaan Halloween di Korea Selatan.
Perayaan Halloween Sabtu (29/10/2022) lalu merupakan perayaan besar-besaran pertama setelah pandemi Covid-19. Tak heran jika antusiasme pengunjung membludak. https://t.co/S7T5o5vAgd"
2022-10-31 09:45:16+00:00,Andyzulfikar10,@StopPlandemit Kalau otaknya diserang COVID gimana sakitnya ya?
2022-10-31 09:45:15+00:00,hariankompas,"Dinas Kesehatan DKI mencatat, angka kasus gangguan ginjal sampai dengan 30 Oktober sebanyak 142 kasus. Ada tren peningkatan kasus dalam 3 bulan terakhir. Selain itu, kasus positif Covid-19 di Jakarta kembali naik. #Metropolitan #AdadiKompas

https://t.co/jUnntH9Xn5"
2022-10-31 09:45:05+00:00,KontanNews,"Indeks Manufaktur China Melorot, Kebijakan Zero Covid Membuat Pabrik di China Lesu https://t.co/HA8RhH9UeL #EkonomiChina"
2022-10-31 09:44:22+00:00,_FarAyu_,Hmmm makin rmai ni positive covid. Pastu ada cuti PRU lagi ni..
2022-10-31 09:44:21+00:00,tribunnews,"BREAKING NEWS Covid-19 Indonesia 31 Oktober 2022, Tambah 2.457 Kasus Senin Hari Ini
 
https://t.co/FXvuUj26sX"
2022-10-31 09:44:18+00:00,AfiqAzrillll,"Terikut2 sgt dgn Singapore.. dorg mansuh mask ko pon follow. Singapore mencanak canak canak kes covid, so mmg x heran la kes covid boleh naik jugak kat sini.🙎"
2022-10-31 09:44:09+00:00,DayakDaily,"Covid-19: Kuching catat jumlah kes 3 angka, tertinggi berbanding daerah lain - https://t.co/s9Ld3Pagwq https://t.co/S73Ki5JqbC"
2022-10-31 09:43:49+00:00,cherygurrl,ini covid mulai menyebar lagiiii🥲
2022-10-31 09:43:38+00:00,AffendiNizarul,"Kini360: KJ: Calon positif Covid-19 perlu asingkan diri ketika kempen https://t.co/k6vx1i5v21
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal"
2022-10-31 09:43:33+00:00,katakinidotcom,Puan Euforia Kerumuman Massa Pasca Covid Harus Jadi Perhatian https://t.co/4SGgMcW0kj
2022-10-31 09:43:09+00:00,haluover,@convomf nenek gue waktu dirawat di rs karena covid
2022-10-31 09:42:37+00:00,__anomali__,"Masyarakat Cina ini ANEH... betul betul seperti Lebah 🤭🤣😄🤗... sedemikian percaya dengan Pemimpinnya.

Masih saja rame kisah Covid disana.

https://t.co/67QQP7lTvC"
2022-10-31 09:42:34+00:00,halohalomari,"udah hampir 3 tahun
masih ada aja yang denial soal covid

kondisi mereda iya benar, bersyukur
tapi tetap jangan abai"
2022-10-31 09:42:23+00:00,republikaonline,Pembangunan flyover Cisauk tertunda dua tahun karena pandemi Covid-19. https://t.co/BnxOG94K2h
2022-10-31 09:41:56+00:00,snth1205,"Lebih ngrasa sekrang badan ringkih bener, dikit2 capek trus sakit. Ngga ngerti itu long covid ato sugesti.
Tapi kalo haid g teratur ama susah tidur emang uda dr lama sebelum covid 😶 https://t.co/hUgCHf71Ax"
2022-10-31 09:41:16+00:00,hmetromy,"#shanghai #covid19 Shanghai Disney Resort menghentikan operasi pada Isnin sebagai langkah pencegahan Covid-19, dengan semua pengunjung tidak dibenarkan meninggalkan kawasan berkenaan sehingga ujian yang dijalankan membawa keputusan negatif

https://t.co/FPANFC37t2"
2022-10-31 09:40:26+00:00,ariflukman2268,@DrEvaChaniago Kata para ahli virus covid-19 semakin hari semakin melemah ? Loh koq ini ada lagi ? Video ini terjadi di China ? Kemarin2 di China berlangsung pilpres. Hegemoni politik di mix dengan issue covid-19 bisa saja bermain.
2022-10-31 09:40:24+00:00,dpc_pdipmks,Puan: Euforia Kerumuman Massa Pasca-Covid Harus Jadi Perhatia https://t.co/agAvLvdqXM
2022-10-31 09:39:33+00:00,PHgagal,"Kini360: KJ: Calon positif Covid-19 perlu asingkan diri ketika kempen https://t.co/Nn5ZdXbJbW
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal"
2022-10-31 09:38:53+00:00,sachikosnothere,@adaydreaming_ Makasih Adeee 😭😭😭 sumpah gak lucu kalo aku kena covid 2 kali dalam setahun 😭😭😭😭😭
2022-10-31 09:38:50+00:00,KShengelo,@Gogle_Search @Ankodidi @millardayo @SuluhuSamia How come hadi shule za mjini madarasa yalikuwa hayatoshi imebidi pesa za COVID zitumike kujenga madarasa!? Mnaponzwa sana na propaganda hamfuatilii mambo
2022-10-31 09:37:34+00:00,jurnascom,Sampaikan Bela Sungkawa ke Korsel Puan Minta Euforia Kerumuman Massa Pasca Covid Jadi Perhatian https://t.co/NH0kn5ZUdJ
2022-10-31 09:36:30+00:00,BeugJake,@dr_koko28 Yang ketiga keknya ga mungkin🤣 covid kan boongan
2022-10-31 09:36:13+00:00,republikaonline,Menkeu sebut RI telah lewati krisis tahun 1997 hingga pandemi Covid-19 https://t.co/3hLStxZbSm
2022-10-31 09:35:26+00:00,eedisgusting,"da baik covid, demam, lepas tu asthma attack"
2022-10-31 09:35:08+00:00,kompascom,Kota Balikpapan masuk zona merah Covid-19 karena jumlah kasus terkonfirmasi positif semakin meningkat beberapa pekan terakhir. https://t.co/iMRSVONp39
2022-10-31 09:35:06+00:00,ZarithIkhwan3,"Kini360: KJ: Calon positif Covid-19 perlu asingkan diri ketika kempen https://t.co/8DpZ5rzJHV
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal"
2022-10-31 09:34:17+00:00,NaneeSuria,"I sepatutnya outstation ke Kuala Terengganu esok dgn bos i.tup tup i covid. Mujurlah semua dah prepare so bila i tak jadi pergi ni dia cari je la my replacement. Tp td dia call ckp “kalau u ikut lg best” 

Hati i ckp “oh boss, u hv no idea how covid saves me from u” 🤣"
2022-10-31 09:34:09+00:00,storyfromleeaan,"@dr_koko28 kena covid bln july sejak itu sampe skrg haid selalu ga teratur blm efek lainnya kyk fatique, pusing, mudah lelah dll"
2022-10-31 09:33:28+00:00,PemkotaBlitar,"UPDATE PERKEMBANGAN COVID-19 KOTA BLITAR | SENIN 31 OKTOBER 2022 | PUKUL 15.00 WIB.
Selengkapnya :
https://t.co/sYUphNlBqk https://t.co/AH6F3qMDbc"
2022-10-31 09:32:59+00:00,Joroy03,"Kemenkes Tegaskan Gagal Ginjal Akut Pada Anak Tak Terkait Vaksin Covid-19.

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/modlI7uYv2"
2022-10-31 09:32:56+00:00,MNCNewsroom,"Sementara itu pasien Covid-19 sembuh bertambah 1.895 orang hari ini. Akumulasi kasus sembuh dari Covid-19 di Indonesia menjadi 6.307.481 orang.

Lalu pasien Covid-19 meninggal bertambah 26 orang. Total kasus kematian karena Covid-19 menjadi 158.597 orang."
2022-10-31 09:32:50+00:00,PemkotaBlitar,UPDATE PERKEMBANGAN COVID-19 KOTA BLITAR | SENIN 31 OKTOBER 2022 | PUKUL 15.00 WIB https://t.co/K2p1Vsu0uH
2022-10-31 09:32:30+00:00,Joroy03,"Kemenkes Tegaskan Gagal Ginjal Akut Pada Anak Tak Terkait Vaksin Covid-19.

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/9ciGaKO17F"
2022-10-31 09:32:16+00:00,MNCNewsroom,"Kasus Covid-19 bertambah 2.717 orang, Minggu (30/10/2022). Total kasus Covid-19 di Indonesia menjadi 6.490.622 orang. 

Data Kementerian Kesehatan menyebut penambahan kasus hari ini merupakan hasil pemeriksaan 37.104 spesimen."
2022-10-31 09:31:55+00:00,MNCNewsroom,"Update 30 Oktober 2022 : Kasus Covid-19 Tambah 2.717 Orang
oleh: https://t.co/lKgvjvgSEc"
2022-10-31 09:31:38+00:00,LatipPaiman,"Kini360: KJ: Calon positif Covid-19 perlu asingkan diri ketika kempen https://t.co/YSd4EneehK
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal"
2022-10-31 09:31:33+00:00,tweets_streams,"Viral Tragedi Itaewon Dikaitkan Efek COVID-19, Dokter Jantung Angkat Bicara - detikHealth https://t.co/B1wbL59mHn"
2022-10-31 09:30:52+00:00,ADardaq,"Kini360: KJ: Calon positif Covid-19 perlu asingkan diri ketika kempen https://t.co/kpnZ85S3mt
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal"
2022-10-31 09:30:29+00:00,wartamasa,Pengiriman iPhone Terganggu Kebijakan Covid-19 di Foxconn https://t.co/i6A2iHARYa
2022-10-31 09:30:09+00:00,PasserbyA2,"@AjWeCare1 @zkstrongman @Khairykj COVID boleh meningkat risiko serangan jantung dan stroke.
https://t.co/oboJH9XM2s"
2022-10-31 09:29:56+00:00,Imade_kun,"Loh, masih ada ya COVID? https://t.co/GNbb2QbL92"
2022-10-31 09:29:36+00:00,RadioElshinta,"Update COVID-19 di Indonesia, Senin (31/10/2022)

Positif : 6.493.079 (+2.457)
Sembuh : 6.309.790(+2.309)
Meninggal : 158.631 (+34)

Sumber: https://t.co/al0OLMYMsw

#MemakaiMasker
#MenjagaJarak
#MencuciTanganPakaiSabun
#MenghindariKerumunan https://t.co/zMKqo2Hl1b"
2022-10-31 09:29:36+00:00,resistenopp,@SuramaduJingga @dr_koko28 Gua survivor covid delta dan skrg Indra penciuman gua berkurang. Ya meskipun gk drastis banget berkurangnya tapi buat gua masih berasa. Bau tumpukan sampah busuk jarak 5 meteran aja udh gk kecium. fyi aja gua vaksin setelah negatif covid.
2022-10-31 09:29:26+00:00,__xmrtl,kes covid naik 😹
2022-10-31 09:29:01+00:00,tauberitamedia,Hari ini ada 2.309 orang di Indonesia yang sembuh dari COVID-19. Jumlah total yang telah sembuh dari Corona sebanyak 6.309.790 orang. https://t.co/HB9rzTnKmS
2022-10-31 09:28:40+00:00,KuatKitaBrsama,"@p_vanillasky Nga jga, gw pernah kena covid, beraktivitas seperti biasa, mungkin kmu setelah sembuh dari covid vaksin atau mungkin sdh booster?"
2022-10-31 09:28:10+00:00,zrnvzh,So kes covid dah naik balik? Parent aku dua2 demam..
2022-10-31 09:28:02+00:00,tauberitamedia,Hari ini ada 2.309 orang di Indonesia yang sembuh dari COVID-19. Jumlah total yang telah sembuh dari Corona sebanyak 6.309.790 orang. https://t.co/HB9rzT6HkS
2022-10-31 09:27:53+00:00,mariska166,Minyak jatuh tertekan pembatasan COVID China dan data pabrik melemah https://t.co/UIwaBfYD8z https://t.co/9vziiSLybe
2022-10-31 09:27:42+00:00,pittssuda,Padia ni nak dekat PRU tiber kes covid naik. Aduh jangan la. Baru nak recover kehidupan balik ni.
2022-10-31 09:27:40+00:00,tukicutiepie,sedih banget muridku kena covid😔 semoga lekas sembuh ya dik😔🙌🏻 https://t.co/6hBEwjC80B
2022-10-31 09:27:36+00:00,Anwaaarrr8,Aku ghisau lah tiap kali petang nak maghrib / dah tgh malam badan mula gigil sejuk padahal tak ada aircond. Ni covid ke hantu covid eh
2022-10-31 09:26:11+00:00,Anggysuryap,@ruangnyasasa Covid varian apa ni
2022-10-31 09:25:59+00:00,petgoodboy,@__dtm__ Sebelum covid juga gw sering deg deg an klw makan di restoran yang gak ada harga di menu nya
2022-10-31 09:25:44+00:00,medcom_id,2 Ribu Orang Disuntik Vaksin Covid-19 Dosis Lengkap https://t.co/AJukW7LvFv
2022-10-31 09:24:42+00:00,ohelluhye_,"Walaupun seminit ja. Tapi separuh mati aku nak angkat . Ms siap tanya . Nanti kalau bla bla . Eh you okay tak ? Me : i dekat rumah kena covid . Ms : Eh sorry sorry . Tapi nanti gsjaksgakansgag
Mati jelah 😭😂 https://t.co/22NNMD4eWC"
2022-10-31 09:24:38+00:00,_only_she_,Masa dalam pantang my MIL jaga. Now kena covid pun MIL yg jaga. I'm so grateful.
2022-10-31 09:24:25+00:00,pluviophile_nj,@_faawaa Hahahahaa aku pun nak kata cepat penat. Tapi rasa punca gemok. Bukan covid
2022-10-31 09:24:21+00:00,Metro_TV,"Kemudian Richard Eliezer juga mengatakan saat Ferdy Sambo terpapar COVID-19, isolasinya dilaksanakan di kediaman di Bangka, tidak pernah ada isolasi di Duren Tiga seperti yang dikatakan oleh Susi."
2022-10-31 09:24:05+00:00,fitberry247,"COVID + period. Is’ “wena yenza lapho mina keza enza ngapha, siza dibana kuwa phambili” mtkbw. 🥹"
2022-10-31 09:22:42+00:00,Pencint30879912,"Kini360: KJ: Calon positif Covid-19 perlu asingkan diri ketika kempen https://t.co/Pm3jaANsuh
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal"
2022-10-31 09:22:00+00:00,husniemusawirie,"Maintenance tempat aku keje ni 1 department kena covid. Lepastu dok berjangkit p production, p store."
2022-10-31 09:21:33+00:00,yusufabualif,"Arab Saudi Tegaskan Jamaah Umroh Tetap Wajib Vaksin Meningitis, Covid-19 Sudah Tidak https://t.co/FV1lsj5kWt"
2022-10-31 09:21:20+00:00,Toto_1945,"Arab Saudi Tegaskan Jamaah Umroh Tetap Wajib Vaksin Meningitis, Covid-19 Sudah Tidak https://t.co/fIHa6xwh28"
2022-10-31 09:21:08+00:00,r3ypo,"Dua minggu lepas ada beberapa orang staff di company aku kerja ni kena jangkitan Covid, terus management company buat undang2 sendiri ah mewajibkan semua staf pakai mask di mana2, walaupun selepas kerja."
2022-10-31 09:21:04+00:00,aliantsy,Sedihnya kena covid hahaha :(
2022-10-31 09:20:40+00:00,tabley_hensem,"@LagaCawan Ni ja la modai hampa. Nasib baik dapat menteri2 PN, kalau dapat menteri2 PH lagi jahanam. Takdak covid pon dah kelaut semua"
2022-10-31 09:20:25+00:00,yeebliss,dia macam tak percaya kejap sbb masa covid tengah peak dulu dia tak pernah kena tetiba last week kena
2022-10-31 09:20:24+00:00,miezatajudin,@brgsjks Sblom ni xda rasa gastrik.lepas kna covid n vaksin  Ni gastrik makin teruk mkn bnda yg angin sikit jer mula lah jd sesak dada. Nafas jd tersekat.
2022-10-31 09:19:43+00:00,isntpalatao,"Symtomp dah ada, harap bukan covid"
2022-10-31 09:19:40+00:00,feblistiawan,Iyalah orang pada meninggal kena covid https://t.co/dYhF5xUSCR
2022-10-31 09:17:59+00:00,haruwid,knp sih perusahaan swasta belom pada nerima pkl dgn alesan covid mulu.. capek bngt mana harus perusahaan swasta lg gaboleh negeri https://t.co/9uRK4TJndn
2022-10-31 09:17:37+00:00,LidyaWereh,Minyak jatuh tertekan pembatasan COVID China dan data pabrik melemah https://t.co/blRDMWled9 #Mandiri_itu_keren
2022-10-31 09:17:09+00:00,ainsyuhada2,"lepas kena covid ni,level nak minum air masak tu memang sikit sangatlah. rasa pahit je tekak nak telan air masak🥲 minum teh ais laju pulak sedut🤤"
2022-10-31 09:17:05+00:00,hfzr9,"@batttrsyia berbunyi perkhabaran omicron mengganas. saem hamba kat sabah ada yang positive, tapi xpasti covid asal atau omicron. nauzubillahhiminzalik. semoga Malaysia baik2 aja"
2022-10-31 09:16:58+00:00,tikakasim_,Berat turun 2kg sbb covid 😂
2022-10-31 09:16:54+00:00,nurazz_,Lepas kena covid ni tak terasa nak cari teh ais lagi. Kalau dakk dulu balik keja jaa cari teh ais 🫠
2022-10-31 09:16:54+00:00,anfil,@txtdrpemerintah Bu manaker angkat sy jd asistenmu biar ga nganggur 😀😀😀 ( korban phk covid since  mei 2020 )
2022-10-31 09:15:52+00:00,Kini360,"KJ: Calon positif Covid-19 perlu asingkan diri ketika kempen https://t.co/ZXL1ij0DhZ
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal"
